Instance,Income
112270,26636.92622
112271,74689.62934
112272,71330.08356
112273,137115.5343
112274,3701.201159
112275,147908.9883
112276,187210.0761
112277,65179.51339
112278,35221.64616
112279,22610.70673
112280,107081.2677
112281,63805.51648
112282,175238.6328
112283,101193.1982
112284,113403.2174
112285,63563.75692
112286,32171.97243
112287,36384.75121
112288,84515.8452
112289,307140.7996
112290,203240.9476
112291,26651.102
112292,571155.1213
112293,27503.13157
112294,301149.8254
112295,27314.14707
112296,231500.7041
112297,63106.61411
112298,47140.71449
112299,42305.07855
112300,12057.11713
112301,33767.95118
112302,15750.44601
112303,34527.373
112304,150766.7152
112305,24315.99368
112306,46626.46678
112307,42764.11359
112308,93066.15531
112309,52852.16431
112310,34374.24746
112311,94212.98966
112312,31280.1416
112313,109994.0275
112314,28126.25843
112315,176666.3344
112316,45172.39884
112317,25299.59332
112318,26061.2068
112319,24621.42206
112320,778691.0618
112321,61607.92835
112322,14736.67819
112323,101268.2759
112324,369147.9161
112325,202505.2888
112326,97717.28372
112327,166391.5912
112328,110938.1822
112329,132347.7361
112330,349713.363
112331,349076.9749
112332,162103.7565
112333,300049.633
112334,200606.7318
112335,56261.12302
112336,30865.11132
112337,220164.51
112338,279730.7584
112339,239281.5748
112340,43861.87124
112341,1099493.298
112342,17313.27679
112343,41977.49561
112344,27776.39949
112345,31191.89368
112346,70589.26394
112347,20579.64957
112348,21163.28429
112349,22020.50362
112350,96945.34627
112351,33803.65067
112352,46633.62935
112353,-846.5451839
112354,120805.0003
112355,55590.07574
112356,57570.59412
112357,71988.48718
112358,84362.14121
112359,39926.97811
112360,17507.48931
112361,155128.5592
112362,53340.09474
112363,50932.38773
112364,18067.18855
112365,6401.729026
112366,17325.46965
112367,18090.07849
112368,45607.95233
112369,142523.9283
112370,29674.93059
112371,445555.721
112372,94689.43031
112373,62176.31474
112374,21757.83564
112375,28677.84952
112376,88510.97518
112377,118636.7168
112378,64597.39009
112379,102485.947
112380,71788.60905
112381,73374.02709
112382,93809.41743
112383,23117.24696
112384,162732.3274
112385,11697.96405
112386,163199.9066
112387,54687.99472
112388,39298.1622
112389,26516.59838
112390,12145.63378
112391,16527.91151
112392,115032.8572
112393,57857.06138
112394,57276.99555
112395,11481.47434
112396,167586.5094
112397,44444.47551
112398,293602.84
112399,88253.96449
112400,78901.89399
112401,94076.25279
112402,942821.4344
112403,117565.2171
112404,107783.6627
112405,54565.26523
112406,25124.10078
112407,12029.41713
112408,27642.37392
112409,53831.69289
112410,22343.24332
112411,110950.1694
112412,107050.5022
112413,25907.39354
112414,68017.65675
112415,120500.872
112416,67982.51332
112417,105650.6904
112418,55925.05392
112419,208391.4241
112420,50729.25642
112421,218286.1371
112422,92543.59791
112423,53416.92275
112424,8766.335453
112425,39282.72336
112426,104545.505
112427,263467.313
112428,136088.0797
112429,9601.091718
112430,19924.95453
112431,145251.246
112432,35758.05781
112433,79896.40355
112434,39795.80868
112435,80778.34241
112436,43250.72929
112437,92619.40821
112438,102364.7489
112439,14970.15488
112440,253082.1885
112441,39340.40013
112442,324669.185
112443,48497.66827
112444,21580.4991
112445,75231.24007
112446,477042.8508
112447,680600.4248
112448,58809.32721
112449,79636.0916
112450,34703.12181
112451,118827.6983
112452,21209.46184
112453,23283.43002
112454,113125.9324
112455,760072.5873
112456,61694.10445
112457,167987.224
112458,107438.2619
112459,39590.93226
112460,43004.09382
112461,414739.8336
112462,90408.13461
112463,39202.16788
112464,63292.41955
112465,127298.4772
112466,146552.3427
112467,49462.36621
112468,38656.66717
112469,53216.81191
112470,51354.32323
112471,53808.5752
112472,158761.2896
112473,78546.60006
112474,14957.00945
112475,70095.79275
112476,87800.0762
112477,27537.83874
112478,71031.10182
112479,41762.50174
112480,53268.66881
112481,192262.9259
112482,39356.81499
112483,274139.3763
112484,49309.92457
112485,92573.01966
112486,18927.46381
112487,22295.33352
112488,121880.9978
112489,45812.30223
112490,336210.1142
112491,62547.9119
112492,42847.9178
112493,297732.2308
112494,15611.97976
112495,7373.970227
112496,25888.79589
112497,229383.3453
112498,10550.45552
112499,59999.32687
112500,10228.7926
112501,63751.83672
112502,69643.99848
112503,44646.76368
112504,35344.19137
112505,23215.34573
112506,56569.47018
112507,78386.85008
112508,79774.81614
112509,13337.40273
112510,39631.83748
112511,124496.8109
112512,12753.87801
112513,58699.90337
112514,41495.23579
112515,85164.456
112516,96475.07677
112517,6872.551516
112518,72455.98213
112519,21485.93028
112520,13765.11262
112521,159059.8594
112522,42098.49186
112523,16654.94227
112524,74530.10671
112525,6224.844056
112526,12452.87083
112527,47096.60392
112528,28594.37544
112529,37103.93769
112530,98900.99189
112531,109736.3562
112532,248413.4248
112533,106307.6905
112534,243611.5683
112535,54126.54105
112536,128369.8796
112537,30597.86058
112538,14439.97549
112539,162081.0691
112540,26649.32637
112541,78094.28524
112542,238607.9302
112543,109433.3337
112544,214615.7899
112545,41824.18886
112546,35096.81535
112547,104083.7667
112548,511915.2199
112549,80953.92842
112550,88680.68578
112551,9357.678295
112552,134946.6838
112553,48311.51221
112554,83013.65314
112555,24632.6338
112556,80409.25549
112557,43261.00546
112558,106603.5829
112559,31335.69275
112560,20635.70215
112561,178225.1853
112562,22665.2942
112563,124801.8644
112564,349790.6018
112565,120512.513
112566,34582.05068
112567,45624.16832
112568,12944.89026
112569,95065.84582
112570,39306.09952
112571,132144.3203
112572,161406.5847
112573,25947.28955
112574,73539.36865
112575,68885.06854
112576,67441.82943
112577,346994.7539
112578,363925.0783
112579,102031.5555
112580,138798.0536
112581,35646.65829
112582,15658.65349
112583,9807.489045
112584,226101.326
112585,21655.1848
112586,25371.1063
112587,125502.1754
112588,59751.67043
112589,208660.439
112590,7784.56959
112591,141746.2067
112592,28157.10658
112593,19267.62111
112594,30855.80191
112595,26994.05932
112596,68880.52031
112597,47316.11983
112598,49754.80065
112599,4337.380792
112600,24484.11933
112601,111806.5715
112602,18515.84397
112603,65932.55491
112604,164287.1691
112605,21120.48823
112606,47371.49767
112607,37873.83637
112608,77642.49747
112609,153541.6559
112610,57135.72951
112611,172833.5675
112612,145764.3837
112613,76852.59568
112614,177359.8918
112615,64729.46579
112616,77353.74187
112617,77609.72464
112618,300059.3707
112619,41526.26794
112620,29003.80035
112621,27786.87763
112622,91978.89659
112623,65345.49944
112624,50670.40607
112625,52994.52885
112626,104984.5616
112627,31271.15765
112628,63626.1101
112629,53135.41675
112630,49179.38664
112631,63304.94767
112632,180487.2449
112633,136184.5988
112634,40449.04482
112635,59570.53832
112636,76945.0903
112637,185479.7464
112638,20389.45867
112639,53578.39717
112640,31655.15362
112641,26088.78089
112642,206451.0214
112643,30551.30164
112644,100630.6375
112645,58203.45277
112646,8176.526008
112647,30186.90464
112648,57284.28668
112649,26033.96592
112650,11834.21705
112651,43944.31361
112652,15881.95088
112653,37966.81068
112654,34028.94097
112655,31089.27007
112656,19339.46114
112657,253034.5035
112658,588977.58
112659,120987.3917
112660,49794.4746
112661,184538.632
112662,78820.5247
112663,83514.50603
112664,171061.0907
112665,492327.542
112666,121474.2923
112667,22573.19287
112668,45615.88558
112669,104769.2624
112670,8117.624691
112671,200450.4506
112672,106051.9669
112673,69957.75654
112674,22493.77117
112675,30328.50357
112676,39072.0824
112677,41461.96392
112678,12171.80697
112679,92057.3748
112680,108268.2437
112681,22375.1818
112682,86994.60793
112683,7589.276834
112684,247422.3872
112685,40732.04305
112686,29445.84911
112687,29300.37635
112688,24321.89168
112689,117847.8607
112690,31403.7427
112691,52725.77857
112692,32043.58387
112693,117179.643
112694,35887.71807
112695,136611.4276
112696,189732.1396
112697,102118.3378
112698,70901.57666
112699,309550.8096
112700,211439.6497
112701,362703.7687
112702,135308.9315
112703,33704.45085
112704,37338.44888
112705,210539.9439
112706,71145.18897
112707,39636.32675
112708,140042.8074
112709,127404.5128
112710,59165.70673
112711,69537.25405
112712,43062.88111
112713,52792.77638
112714,108510.2673
112715,119530.7795
112716,33810.86349
112717,15226.47746
112718,66344.08932
112719,34235.74581
112720,23575.08154
112721,33871.90444
112722,42095.98602
112723,27663.20125
112724,59187.92526
112725,56711.52371
112726,7046.579515
112727,72873.0886
112728,154952.2454
112729,52588.03427
112730,26935.45879
112731,50887.2858
112732,18008.89177
112733,63181.85607
112734,199003.7603
112735,15387.91359
112736,64596.46792
112737,58092.00278
112738,411065.1893
112739,27858.54652
112740,62494.38926
112741,11560.87394
112742,13361.92196
112743,34470.88454
112744,103966.8478
112745,164179.4599
112746,40758.67279
112747,79224.4607
112748,339497.7355
112749,55018.49128
112750,5403.435527
112751,429402.1618
112752,41430.59095
112753,19999.20626
112754,83621.13171
112755,35366.15473
112756,55828.53536
112757,88403.75999
112758,15296.02324
112759,5860.521559
112760,47296.1339
112761,84053.68147
112762,312045.9004
112763,28940.20563
112764,132019.182
112765,25637.26605
112766,67499.97388
112767,799393.266
112768,14560.81629
112769,84342.46309
112770,40204.46548
112771,54623.17882
112772,15963.43558
112773,98406.63061
112774,17542.35539
112775,64934.7966
112776,31478.50668
112777,24485.33318
112778,665240.9601
112779,165591.885
112780,162053.2308
112781,94653.04369
112782,33011.62359
112783,43200.86712
112784,36480.63594
112785,14182.11722
112786,71125.8219
112787,36719.95821
112788,29199.45062
112789,74863.26127
112790,126896.8225
112791,120619.684
112792,6945.492114
112793,62019.38971
112794,563643.6281
112795,29453.65012
112796,31297.39008
112797,54583.64113
112798,105302.2005
112799,100798.8509
112800,37598.00435
112801,14290.28505
112802,162414.141
112803,481231.7527
112804,19303.94707
112805,54011.58582
112806,23351.54023
112807,29709.86746
112808,258411.1512
112809,38853.15393
112810,168610.5589
112811,129551.545
112812,71496.57046
112813,175049.1936
112814,54547.72625
112815,46363.82436
112816,35191.2756
112817,63438.65881
112818,58622.95863
112819,68041.84021
112820,318796.3586
112821,24653.06373
112822,35298.94091
112823,39446.60167
112824,28325.23025
112825,30480.00285
112826,77768.55175
112827,48310.53253
112828,71378.02718
112829,21789.23209
112830,74707.22307
112831,88927.86003
112832,61995.53045
112833,125976.3283
112834,47388.42074
112835,126719.6931
112836,32794.22572
112837,141991.1817
112838,439953.9732
112839,54530.39078
112840,128575.1207
112841,56360.16016
112842,167170.1454
112843,56842.98232
112844,23855.15322
112845,53854.4128
112846,271135.4157
112847,58218.44748
112848,194683.93
112849,127989.9842
112850,159621.8174
112851,228949.7925
112852,21692.66626
112853,277774.7366
112854,40086.73722
112855,354549.8382
112856,44621.48802
112857,19184.86279
112858,41881.9242
112859,151245.0167
112860,46340.89516
112861,185228.5957
112862,31776.00951
112863,76683.9421
112864,175166.2173
112865,5153.232775
112866,238801.2901
112867,10016.46133
112868,27456.45918
112869,88528.47894
112870,80133.54356
112871,130490.1136
112872,29881.85539
112873,144574.0821
112874,100202.7348
112875,71690.47552
112876,213514.0506
112877,46707.88487
112878,366502.5112
112879,299925.8441
112880,56119.33174
112881,36899.07423
112882,542562.774
112883,31697.67193
112884,23663.60919
112885,44896.40695
112886,182729.8041
112887,23220.97789
112888,92198.41189
112889,89093.30399
112890,179112.5851
112891,120375.9722
112892,57197.99149
112893,36305.02591
112894,269449.8686
112895,19682.64408
112896,1497.216719
112897,41821.12614
112898,158728.727
112899,24747.41191
112900,50974.28836
112901,77729.01349
112902,25918.10953
112903,176242.7431
112904,219408.7552
112905,48194.85278
112906,45103.91725
112907,5992.031866
112908,3982.949794
112909,466225.971
112910,118713.468
112911,54476.31271
112912,19440.62337
112913,77796.60141
112914,12623.27203
112915,181596.3616
112916,245789.7383
112917,72772.04484
112918,84114.43574
112919,43148.06799
112920,35254.4604
112921,18365.04126
112922,122793.2179
112923,91049.86718
112924,63259.56291
112925,193569.995
112926,5377.389749
112927,9426.272556
112928,30620.27401
112929,82469.06955
112930,623856.4883
112931,66982.30658
112932,159893.6633
112933,15005.7592
112934,129702.6621
112935,64653.84838
112936,130912.3238
112937,458308.4313
112938,60776.91515
112939,20771.85018
112940,44546.18948
112941,425602.4625
112942,24628.51142
112943,287045.6301
112944,44860.40073
112945,134646.0583
112946,49137.63427
112947,31440.29839
112948,44051.57285
112949,42820.86405
112950,148235.613
112951,51608.22427
112952,21968.41938
112953,37747.93955
112954,62746.38942
112955,25154.46697
112956,22188.57735
112957,9224.19672
112958,694458.6866
112959,78395.86134
112960,41896.23319
112961,301767.8437
112962,66583.21989
112963,112541.8395
112964,23894.0363
112965,38270.42509
112966,590033.7561
112967,35964.84714
112968,18451.69792
112969,49794.10129
112970,19111.21229
112971,60645.22229
112972,189529.2597
112973,57426.16201
112974,60979.69215
112975,39907.38063
112976,30457.51495
112977,13185.68701
112978,94512.512
112979,234259.2755
112980,655956.3872
112981,64178.80456
112982,38874.07495
112983,94859.74927
112984,25419.49885
112985,10491.78547
112986,28778.045
112987,34544.63719
112988,29145.0772
112989,66293.98962
112990,60862.58466
112991,29874.65042
112992,10160.29709
112993,74768.68609
112994,7407.717252
112995,163581.5923
112996,26157.9188
112997,309995.0245
112998,45044.7515
112999,50451.76701
113000,20559.89332
113001,23325.36467
113002,18414.45716
113003,77998.5547
113004,92528.63724
113005,17211.41173
113006,44199.40379
113007,24283.98943
113008,17096.77648
113009,25079.0365
113010,30232.88927
113011,31138.71323
113012,18663.64229
113013,77383.40087
113014,73797.34886
113015,176820.9696
113016,311154.9484
113017,85036.19354
113018,45851.81958
113019,130762.8878
113020,45210.01128
113021,35651.16446
113022,49915.25316
113023,43808.78904
113024,64175.79618
113025,14013.53419
113026,8414.271134
113027,40002.01993
113028,27705.72091
113029,155551.8662
113030,95405.20053
113031,56107.568
113032,9057.065889
113033,107817.5112
113034,33191.99906
113035,32304.70981
113036,154477.605
113037,80119.3812
113038,73960.37044
113039,73146.99412
113040,34357.67429
113041,17102.00994
113042,223509.173
113043,27082.41733
113044,349912.5743
113045,802832.3269
113046,45000.65357
113047,15821.73339
113048,25993.12888
113049,140532.931
113050,123252.2754
113051,122864.5679
113052,7493.017526
113053,77986.80177
113054,42357.4195
113055,38083.3354
113056,69006.03187
113057,23486.13838
113058,20631.13699
113059,57741.17749
113060,53479.25099
113061,43859.19308
113062,56577.77575
113063,165858.2402
113064,90741.81823
113065,50470.33925
113066,11444.45532
113067,70678.38813
113068,68349.2514
113069,12529.30859
113070,93485.67923
113071,169898.4838
113072,34561.85008
113073,259467.9166
113074,168375.8806
113075,31627.54574
113076,97342.35454
113077,45571.8804
113078,46544.96895
113079,47567.05831
113080,59848.75699
113081,52492.96798
113082,27176.18654
113083,47759.6156
113084,53571.7139
113085,29074.12173
113086,201835.2582
113087,632093.454
113088,38673.13968
113089,232168.6731
113090,13152.69778
113091,50902.7467
113092,79141.35936
113093,46594.40521
113094,121127.0032
113095,125144.9575
113096,30793.07098
113097,28330.56483
113098,213540.7153
113099,10625.97081
113100,40005.48309
113101,311055.9243
113102,221884.966
113103,43776.57178
113104,20831.44703
113105,12685.53177
113106,133528.3154
113107,111505.9166
113108,119117.5109
113109,23665.73622
113110,64595.48159
113111,112027.1348
113112,79698.86696
113113,124437.3936
113114,30698.23501
113115,54133.06526
113116,73567.52861
113117,160272.9882
113118,7499.796235
113119,186744.0056
113120,71217.86505
113121,46782.0207
113122,117808.4359
113123,346869.9534
113124,21273.58692
113125,141260.3532
113126,107215.6741
113127,83205.24155
113128,19585.71168
113129,171156.0013
113130,116571.8227
113131,50245.89226
113132,98556.03547
113133,72629.43849
113134,357024.5392
113135,87753.77986
113136,125849.3544
113137,23212.27759
113138,68274.95349
113139,103992.882
113140,149826.033
113141,68260.96449
113142,14547.46289
113143,52249.21463
113144,193547.1837
113145,75881.5967
113146,53504.59708
113147,26135.35935
113148,186250.6384
113149,48902.36363
113150,32012.79932
113151,34220.87556
113152,39369.18614
113153,177062.4621
113154,95890.94777
113155,47772.24383
113156,885333.4284
113157,161621.2045
113158,37411.83994
113159,184961.0826
113160,19061.70555
113161,138801.2691
113162,47492.97391
113163,25736.01131
113164,47845.26784
113165,237690.2872
113166,21754.32913
113167,153831.8464
113168,36497.53759
113169,44308.72712
113170,194133.0164
113171,60285.86938
113172,132063.5856
113173,21958.38656
113174,104516.9409
113175,48444.99081
113176,83982.06697
113177,103668.7609
113178,26496.30693
113179,9569.891721
113180,21367.00143
113181,45280.04558
113182,24446.92094
113183,23659.1408
113184,48312.80972
113185,83137.13635
113186,140393.1732
113187,181315.8513
113188,45374.25293
113189,140722.98
113190,26653.71815
113191,15003.12042
113192,28076.46713
113193,108025.3296
113194,46322.20909
113195,204831.0307
113196,35031.25756
113197,679417.4448
113198,77545.40035
113199,40825.30983
113200,30234.91131
113201,34634.24656
113202,15894.5491
113203,22883.01999
113204,117710.9019
113205,620184.1347
113206,87976.60787
113207,25982.46097
113208,232703.2228
113209,128511.145
113210,108828.0473
113211,26156.03464
113212,88905.60695
113213,61079.72296
113214,43370.93575
113215,79632.2322
113216,59753.16483
113217,15857.77631
113218,47892.1609
113219,11157.96387
113220,164409.452
113221,12882.3938
113222,15552.54993
113223,129067.7421
113224,28214.29537
113225,82027.4343
113226,32014.164
113227,45925.87141
113228,37937.52867
113229,6464.740047
113230,34468.99782
113231,24358.77964
113232,259526.6354
113233,61424.18823
113234,38255.06655
113235,190802.8821
113236,61119.28719
113237,211301.0078
113238,74930.3469
113239,27471.16119
113240,77219.24267
113241,101280.4234
113242,112788.3226
113243,79183.75244
113244,34932.5708
113245,90763.37659
113246,69421.22453
113247,56252.15663
113248,77510.72805
113249,89513.17565
113250,314804.2349
113251,70579.49576
113252,38110.98756
113253,10958.37222
113254,66799.91556
113255,201574.8674
113256,29025.59212
113257,118192.1122
113258,33662.43067
113259,25618.54452
113260,128294.1573
113261,18912.54834
113262,97558.55066
113263,533613.6284
113264,8232.37352
113265,54934.45564
113266,122232.3721
113267,82268.69347
113268,207874.8703
113269,28856.76244
113270,38985.63162
113271,217575.1474
113272,30011.06498
113273,61545.94441
113274,164662.7107
113275,23315.80822
113276,40813.98662
113277,6770.5826
113278,381948.7073
113279,75434.55345
113280,77471.43383
113281,136461.1613
113282,41823.72714
113283,59717.22224
113284,417978.0579
113285,26097.95742
113286,74131.29232
113287,135961.0795
113288,64714.91478
113289,77172.60528
113290,37023.03499
113291,35390.52205
113292,330575.7784
113293,9121.595561
113294,27718.06298
113295,351450.9691
113296,24930.55797
113297,34308.57755
113298,53031.82796
113299,44215.97959
113300,47529.25431
113301,23689.31569
113302,121475.4635
113303,58777.78178
113304,191245.9899
113305,42124.73808
113306,35557.44765
113307,160643.9184
113308,35258.28752
113309,66216.39462
113310,17318.96989
113311,56624.34384
113312,33981.57298
113313,136487.3859
113314,28128.28443
113315,104907.9565
113316,45450.06688
113317,70112.70219
113318,23034.95457
113319,14135.40559
113320,94073.41509
113321,26763.57668
113322,33049.76144
113323,47322.04275
113324,6972.210286
113325,10052.84102
113326,38881.46652
113327,53185.77704
113328,16341.98525
113329,278901.4686
113330,179065.9673
113331,12385.21803
113332,48341.56608
113333,250217.9944
113334,27423.51612
113335,7051.778294
113336,137189.7408
113337,6441.387163
113338,78708.08408
113339,26111.51187
113340,56718.0099
113341,123722.3122
113342,70653.50042
113343,30661.51527
113344,10718.46347
113345,23705.83518
113346,60843.85808
113347,84439.28308
113348,115068.2744
113349,44152.08738
113350,29792.20149
113351,166046.7966
113352,36482.59868
113353,92823.88734
113354,31844.79336
113355,206333.672
113356,89134.6152
113357,8297.554803
113358,131447.5648
113359,6404.92421
113360,150292.0407
113361,165315.6215
113362,169905.9932
113363,65896.50194
113364,55838.22673
113365,77975.58191
113366,28927.20468
113367,69249.08862
113368,28604.98044
113369,99458.22622
113370,20427.12029
113371,127069.8491
113372,41622.4374
113373,109658.7077
113374,302021.845
113375,109688.8776
113376,85879.90362
113377,30905.55666
113378,132097.504
113379,164066.1154
113380,30384.14626
113381,137529.9897
113382,266968.195
113383,29670.30246
113384,154730.0934
113385,189648.1555
113386,42732.3505
113387,135277.4595
113388,89697.29074
113389,22777.7757
113390,113907.2307
113391,42153.01054
113392,16865.57127
113393,66399.52344
113394,20445.11994
113395,56586.28448
113396,13316.07701
113397,25596.8016
113398,27353.90108
113399,54410.73703
113400,329504.098
113401,24936.33173
113402,313478.1443
113403,216702.7998
113404,23379.17082
113405,54243.11167
113406,20563.16416
113407,151183.4285
113408,131529.8268
113409,73573.70816
113410,7364.410623
113411,44302.51334
113412,55300.84579
113413,514799.4666
113414,47006.06435
113415,16387.38229
113416,79692.26003
113417,692010.8264
113418,279912.4687
113419,31505.9129
113420,29583.65342
113421,24120.12625
113422,128951.0631
113423,57365.48001
113424,52088.63787
113425,49221.30829
113426,108228.5445
113427,139958.4923
113428,173565.4599
113429,166645.7357
113430,192759.6069
113431,110841.489
113432,40978.39347
113433,50343.98648
113434,8687.475269
113435,23960.61796
113436,76451.2821
113437,29659.65709
113438,38759.79526
113439,90472.33304
113440,121264.6403
113441,18646.8829
113442,162879.1785
113443,152295.6713
113444,136417.6005
113445,57730.04165
113446,17743.09954
113447,38036.22923
113448,35704.50098
113449,106458.1306
113450,114651.5454
113451,37888.43977
113452,129442.6476
113453,142216.3537
113454,283601.492
113455,44542.68242
113456,36804.55282
113457,41503.37879
113458,91340.85252
113459,38932.29808
113460,34353.31761
113461,5289.799302
113462,49346.99871
113463,16224.60835
113464,76018.34311
113465,3991.798881
113466,17334.03514
113467,29035.03253
113468,114530.1533
113469,30613.23415
113470,46951.7406
113471,24878.54814
113472,881022.6357
113473,189880.2515
113474,56627.91191
113475,50884.55049
113476,43852.73791
113477,120970.0464
113478,322477.2386
113479,145764.5987
113480,139013.1331
113481,319056.9764
113482,47569.4606
113483,17737.91474
113484,68061.10886
113485,76449.19119
113486,13024.35615
113487,89283.07931
113488,17632.47309
113489,28993.91071
113490,103930.6352
113491,231148.6069
113492,29972.0847
113493,115973.0631
113494,35395.98334
113495,128740.8126
113496,44674.17033
113497,129702.2105
113498,46932.29524
113499,37742.01311
113500,77809.31629
113501,38876.3048
113502,216484.7448
113503,33095.71846
113504,267309.0165
113505,14570.5772
113506,7130.816316
113507,122121.1065
113508,188324.7498
113509,25153.89373
113510,192851.0918
113511,131166.3929
113512,31795.05172
113513,36661.33251
113514,85515.98893
113515,23490.93092
113516,376930.2769
113517,7162.98283
113518,46544.18247
113519,153773.8253
113520,246753.4512
113521,185525.9834
113522,32114.33659
113523,66914.64065
113524,89361.61751
113525,81155.79223
113526,31255.58486
113527,142749.2828
113528,52656.09169
113529,49124.43627
113530,60962.77976
113531,125401.877
113532,39799.79073
113533,153165.2475
113534,325747.1072
113535,68313.76793
113536,33542.84091
113537,88252.9259
113538,82962.71314
113539,32811.5838
113540,82605.90947
113541,30736.66216
113542,349148.825
113543,5907.041078
113544,63761.40015
113545,121867.1881
113546,143242.1611
113547,31586.35808
113548,13874.19858
113549,42416.99061
113550,35761.99968
113551,28094.91342
113552,61296.79385
113553,42317.83753
113554,386614.6293
