Instance,Income
112447,685381.7044
112448,61814.26333
112449,82111.76092
112450,35518.86527
112451,124828.9313
112452,11178.85334
112453,23946.29575
112454,112557.5338
112455,696214.8919
112456,60185.01229
112457,169261.9773
112458,108768.0605
112459,39122.66524
112460,44763.80863
112461,418611.2792
112462,88300.62878
112463,41104.51353
112464,62860.25324
112465,121660.8908
112466,151141.4437
112467,50717.91633
112468,39950.79842
112469,53843.21546
112470,59402.33744
112471,56565.7688
112472,157274.8069
112473,88500.08318
112474,16083.34944
112475,69335.38649
112476,89804.57696
112477,26734.7118
112478,73950.05998
112479,56508.62395
112480,54814.78077
112481,198196.5965
112482,41576.56962
112483,270375.3382
112484,50412.25945
112485,101321.6796
112486,19164.1269
112487,22747.60807
112488,120394.4217
112489,46930.2353
112490,332180.2765
112491,60655.56397
112492,42665.59034
112493,310540.7088
112494,15657.33948
112495,7200.353644
112496,25491.33276
112497,224687.9154
112498,10110.89404
112499,58541.30615
112500,10627.04987
112501,60469.92923
112502,73887.03571
112503,45632.81326
112504,35005.25353
112505,23916.11022
112506,60086.73129
112507,71633.62952
112508,79051.5999
112509,12638.70431
112510,53775.24681
112511,119456.447
112512,18725.64773
112513,58218.14695
112514,39979.81495
112515,86342.48292
112516,88656.81014
112517,6590.534673
112518,76707.11053
112519,21574.10445
112520,14464.81922
112521,155944.0592
112522,41928.761
112523,16160.88671
112524,73331.79991
112525,5999.127095
112526,14343.55633
112527,46398.42109
112528,28217.43986
112529,31109.19846
112530,98118.02495
112531,117653.1025
112532,234857.8022
112533,108299.6621
112534,248488.447
112535,55651.16004
112536,124494.9837
112537,31222.9428
112538,14578.5857
112539,166879.5582
112540,26063.47894
112541,80590.78066
112542,246368.876
112543,114028.2367
112544,212269.6156
112545,43069.42688
112546,30617.44667
112547,103388.6292
112548,485519.7021
112549,82909.64867
112550,91094.80356
112551,9333.536612
112552,129867.9814
112553,47649.78585
112554,85470.43023
112555,31447.91007
112556,81801.90559
112557,47998.55043
112558,118287.7595
112559,35322.09453
112560,20996.20767
112561,176809.3415
112562,22432.04334
112563,126804.907
112564,349587.0372
112565,120244.8911
112566,38983.51119
112567,44401.2303
112568,12928.90589
112569,102434.8468
112570,39331.0275
112571,131723.8117
112572,158589.1851
112573,26148.4206
112574,76452.77812
112575,69763.95715
112576,68033.19301
112577,334430.7356
112578,386679.693
112579,107376.4562
112580,137588.93
112581,34651.62694
112582,15541.36508
112583,9227.812183
112584,223191.7581
112585,21611.13961
112586,25435.76649
112587,126674.7744
112588,62017.02404
112589,208226.5489
112590,8024.993313
112591,139358.9882
112592,28349.87957
112593,19319.50293
112594,31401.79252
112595,26814.35455
112596,67394.77959
112597,48638.21931
112598,49282.25332
112599,4977.461989
112600,24500.67038
112601,115356.8065
112602,17878.81953
112603,70498.79971
112604,168786.1545
112605,21840.95789
112606,54406.26603
112607,37316.01665
112608,79806.44223
112609,153682.6649
112610,61221.64677
112611,164716.3758
112612,145311.2227
112613,75636.1551
112614,177978.3968
112615,64850.97241
112616,74133.11752
112617,74532.04348
112618,294221.1526
112619,44194.29424
112620,28929.63923
112621,27442.38768
112622,90982.79737
112623,67806.61005
112624,55186.78583
112625,52385.44038
112626,110291.7422
112627,31260.86642
112628,66911.74366
112629,53004.84983
112630,50884.1662
112631,74625.57759
112632,172438.4524
112633,134448.6122
112634,42371.63913
112635,58479.69718
112636,75895.59586
112637,186170.6439
112638,25241.78724
112639,53576.4688
112640,31999.55004
112641,25594.47604
112642,209916.7434
112643,30717.37738
112644,101317.0596
112645,57485.31934
112646,8992.455921
112647,29615.54891
112648,57499.83657
112649,26468.75696
112650,11436.84092
112651,43487.78922
112652,15968.22207
112653,38079.05611
112654,33421.3031
112655,30672.12796
112656,18145.25236
112657,247633.4288
112658,566426.8898
112659,120978.4665
112660,48630.20214
112661,188784.6094
112662,70766.87505
112663,84939.18166
112664,183348.2223
112665,469443.192
112666,119750.5053
112667,22105.42805
112668,43644.69406
112669,106118.2481
112670,8529.847044
112671,206275.7572
112672,107629.3133
112673,68471.06681
112674,22946.39229
112675,30513.52957
112676,39392.02526
112677,41619.9092
112678,12047.12787
112679,89906.0588
112680,112163.3924
112681,22486.28244
112682,95857.37195
112683,7798.02898
112684,230559.66
112685,42114.96697
112686,29432.63281
112687,23326.40748
112688,24236.86207
112689,117032.0288
112690,26802.81444
112691,53462.04738
112692,31716.60717
112693,122550.2318
112694,36765.77853
112695,135365.713
112696,202000.44
112697,101953.9375
112698,71238.67123
112699,328743.2528
112700,212035.3445
112701,358851.38
112702,139319.5224
112703,34249.60969
112704,38541.32422
112705,210906.7175
112706,71409.94436
112707,38655.86144
112708,147027.5221
112709,129584.6112
112710,58594.5369
112711,67647.77707
112712,33095.93252
112713,43580.20205
112714,112091.9444
112715,115866.167
112716,33807.26517
112717,15538.00369
112718,63935.14055
112719,34265.7422
112720,22447.58707
112721,34125.44882
112722,43046.03417
112723,28075.17554
112724,59137.28763
112725,55948.84114
112726,6711.945808
112727,72728.34558
112728,156403.5949
112729,52584.85609
112730,29109.33761
112731,51844.71705
112732,18459.06972
112733,62709.13745
112734,212566.9864
112735,15198.39074
112736,64434.20986
112737,57250.43321
112738,412108.4007
112739,28333.07356
112740,63035.40591
112741,7790.252142
112742,13737.17043
112743,34943.71093
112744,105650.9528
112745,167221.8344
112746,41169.15288
112747,79151.01145
112748,352623.01
112749,57232.68116
112750,5269.649124
112751,424081.2191
112752,42612.18051
112753,20360.36664
112754,77339.05579
112755,35612.20878
112756,54806.13267
112757,87278.21834
112758,14915.61136
112759,6196.872358
112760,44436.12704
112761,83085.38945
112762,349101.8744
112763,27298.26895
112764,127097.6197
112765,23988.06063
112766,73064.61133
112767,786329.9174
112768,13288.65003
112769,85863.25116
112770,40306.77634
112771,52256.28258
112772,15106.79216
112773,103376.0652
112774,17442.06969
112775,62472.62041
112776,33192.29354
112777,24361.09359
112778,636314.745
112779,164177.3471
112780,154694.0916
112781,95343.40973
112782,32052.83041
112783,44245.0321
112784,37377.85545
112785,14117.33216
112786,71928.57237
112787,37818.33713
112788,29872.71003
112789,71012.41257
112790,125885.9446
112791,121116.0968
112792,7198.944377
112793,62883.21519
112794,575952.3513
112795,30058.64327
112796,32094.91653
112797,53460.75976
112798,144291.8377
112799,99004.80775
112800,34567.20398
112801,13845.29733
112802,161703.3465
112803,495726.4753
112804,18089.94003
112805,55561.21069
112806,24105.20024
112807,31623.30016
112808,272702.4165
112809,37451.69746
112810,166447.7119
112811,134418.7612
112812,74755.07091
112813,190526.0493
112814,54006.59932
112815,46106.91006
112816,35246.79659
112817,60728.78336
112818,55033.89907
112819,71838.95663
112820,345479.7303
112821,24665.10025
112822,34951.81751
112823,42547.51064
112824,26867.27281
112825,30262.55504
112826,84926.16208
112827,44843.78819
112828,67722.9409
112829,21157.30283
112830,73638.04489
112831,88009.1256
112832,63354.27935
112833,122048.1344
112834,44755.60511
112835,118015.4133
112836,32800.57545
112837,143791.2449
112838,439334.1548
112839,51828.98748
112840,130532.5031
112841,60476.47292
112842,169268.8334
112843,58175.07268
112844,24367.20014
112845,54800.61515
112846,259056.3121
112847,60083.22836
112848,202844.4557
112849,130359.1502
112850,160962.9283
112851,233466.0017
112852,22383.59967
112853,267560.0259
112854,42348.68378
112855,353267.461
112856,43720.65545
112857,20561.64947
112858,42211.08368
112859,148088.9161
112860,46702.32206
112861,188944.2448
112862,29435.23468
112863,74053.31173
112864,185354.7224
112865,6497.926911
112866,254424.7957
112867,9354.788998
112868,26304.13476
112869,88654.92855
112870,81136.96869
112871,124671.3449
112872,32062.57274
112873,151765.8045
112874,99629.54874
112875,72602.71215
112876,215012.5193
112877,44784.1004
112878,368409.6645
112879,291495.665
112880,59681.57847
112881,36994.68209
112882,531138.7573
112883,31513.55147
112884,24016.02387
112885,47219.85018
112886,77670.45745
112887,24050.50233
112888,94184.79236
112889,90486.06315
112890,180551.0298
112891,119180.3188
112892,59691.76284
112893,38188.17601
112894,263144.8062
112895,20191.83957
112896,1357.234814
112897,62704.57649
112898,158084.3508
112899,24753.37085
112900,49508.01821
112901,75737.95192
112902,27031.75116
112903,177598.3275
112904,222449.7584
112905,53107.30744
112906,45115.83433
112907,6078.437293
112908,4184.852114
112909,448091.5247
112910,120569.8261
112911,54038.51145
112912,20261.67648
112913,82053.8045
112914,12145.52181
112915,185083.4554
112916,246151.9118
112917,71344.32913
112918,82483.89975
112919,44227.99642
112920,33070.40443
112921,18906.51488
112922,141638.5842
112923,94731.05854
112924,63058.71343
112925,179722.459
112926,5834.45818
112927,10003.93634
112928,30823.20457
112929,85020.15158
112930,627700.3574
112931,65844.86164
112932,163189.5387
112933,15437.388
112934,110525.5925
112935,63908.69194
112936,125551.7076
112937,461407.4873
112938,59579.51441
112939,21406.27242
112940,43094.98069
112941,421733.5712
112942,24556.21481
112943,287240.7961
112944,42459.08189
112945,141453.3522
112946,49279.93624
112947,32535.70316
112948,41888.21845
112949,42121.50267
112950,153159.5944
112951,51622.80526
112952,22423.37731
112953,37534.11002
112954,62160.14767
112955,22663.64575
112956,21789.3906
112957,9763.197037
112958,678614.2365
112959,71908.57425
112960,39346.19483
112961,314938.2813
112962,73663.87955
112963,110386.1842
112964,23959.39624
112965,39655.43664
112966,540728.7879
112967,37488.95063
112968,18066.11029
112969,49177.42019
112970,20052.6508
112971,60385.0892
112972,191650.5757
112973,54290.6251
112974,62979.0415
112975,39650.5741
112976,30236.74541
112977,13679.69111
112978,90573.96515
112979,236257.7753
112980,672972.1023
112981,65066.38238
112982,46966.17593
112983,94513.73813
112984,25299.59964
112985,9651.971591
112986,28345.63025
112987,31355.56166
112988,29779.70586
112989,64750.13513
112990,67259.04139
112991,28592.91225
112992,10640.74947
112993,79544.58388
112994,7018.879391
112995,163096.3031
112996,26106.14486
112997,309094.9574
112998,48466.37557
112999,50798.27538
113000,20455.89274
113001,24748.10118
113002,18621.74639
113003,76306.03374
113004,92189.45908
113005,18844.4065
113006,44307.68381
113007,24129.08905
113008,16447.56915
113009,25354.50011
113010,29861.02922
113011,27510.57201
113012,18588.10759
113013,81672.69937
113014,72170.35434
113015,174009.4735
113016,305800.2278
113017,86477.66236
113018,44833.02782
113019,126918.1098
113020,45600.68738
113021,35901.96557
113022,49711.54506
113023,49417.82461
113024,62405.99923
113025,12012.49236
113026,8426.87757
113027,40123.67647
113028,27354.04015
113029,151861.3729
113030,96323.64276
113031,55944.73056
113032,9429.099456
113033,104751.6941
113034,33060.92574
113035,32239.38645
113036,148647.5047
113037,79683.30099
113038,77155.01565
113039,69939.16107
113040,34594.12637
113041,16247.82574
113042,215915.657
113043,27141.15355
113044,350750.5465
113045,756430.4177
113046,46736.82539
113047,16017.72082
113048,28828.83791
113049,148831.9255
113050,115310.548
113051,119014.9655
113052,7976.426838
113053,82493.07417
113054,40597.6148
113055,38159.88597
113056,70480.36085
113057,21923.47506
113058,20916.79652
113059,57218.41661
113060,52967.63917
113061,43171.55673
113062,59563.90475
113063,163559.0222
113064,86375.44036
113065,51316.73896
113066,10886.20669
113067,65882.55925
113068,67716.39534
113069,12728.56647
113070,97966.18473
113071,166411.3745
113072,33695.19952
113073,264589.2476
113074,174340.3386
113075,31316.82493
113076,95499.53655
113077,41896.84845
113078,46919.15866
113079,49192.37315
113080,57957.60878
113081,58202.34604
113082,27036.28913
113083,47723.03287
113084,54108.1789
113085,32173.57567
113086,206060.2939
113087,615889.2399
113088,39502.7836
113089,229580.4802
113090,12671.08305
113091,51953.50329
113092,77687.85914
113093,47864.15523
113094,130633.5312
113095,126711.998
113096,30434.50336
113097,29113.30012
113098,213972.5267
113099,10496.83536
113100,39680.44719
113101,316608.8591
113102,215489.8815
113103,43486.40837
113104,19222.34822
113105,12805.92704
113106,132016.7342
113107,108756.356
113108,115521.5409
113109,23095.84564
113110,62669.42316
113111,115283.9377
113112,81886.68272
113113,119458.5808
113114,33492.81311
113115,53552.46706
113116,70454.28926
113117,159830.5049
113118,7320.273681
113119,187713.2882
113120,73359.41244
113121,43760.16104
113122,115257.3156
113123,349046.5477
113124,21465.5415
113125,144239.8503
113126,105175.7988
113127,93375.21396
113128,19235.7466
113129,165876.7616
113130,120275.419
113131,50219.26285
113132,101245.625
113133,71555.42099
113134,344733.5459
113135,90445.20436
113136,132146.5211
113137,27487.77513
113138,67738.54714
113139,110153.8856
113140,148050.7168
113141,65898.81763
113142,15362.75294
113143,53857.71749
113144,192428.963
113145,80426.92481
113146,57191.18881
113147,23404.31075
113148,193551.4354
113149,51889.41825
113150,31983.22695
113151,33305.33965
113152,37347.70323
113153,189167.6347
113154,92022.28272
113155,47080.69138
113156,902318.7193
113157,166713.4252
113158,37320.08099
113159,187426.8633
113160,20859.68473
113161,137267.0553
113162,53653.53702
113163,26326.52696
113164,48054.53465
113165,242857.5445
113166,21211.22391
113167,155611.5299
113168,37971.33293
113169,45098.10135
113170,203907.5521
113171,61528.66813
113172,126049.413
113173,19222.9579
113174,106597.9862
113175,48302.60736
113176,84241.01583
113177,107927.8314
113178,27696.48458
113179,9969.007422
113180,21316.63615
113181,44769.227
113182,24434.4929
113183,23458.24002
113184,46156.11957
113185,83722.99238
113186,141299.9281
113187,189498.5181
113188,19893.42653
113189,148342.7072
113190,26083.34137
113191,14724.35379
113192,26684.96625
113193,111832.0069
113194,42998.50065
113195,220647.1707
113196,32266.3715
113197,690317.3151
113198,77658.1849
113199,38662.03908
113200,26366.80735
113201,35819.30362
113202,13722.49711
113203,23286.3453
113204,124860.3807
113205,596928.9664
113206,87227.78576
113207,27450.15469
113208,226674.4311
113209,131700.8084
113210,107599.5831
113211,26221.42814
113212,97152.29055
113213,58885.53574
113214,48276.96025
113215,75186.07603
113216,61973.17354
113217,14922.52611
113218,44137.30924
113219,10349.17007
113220,161433.3118
113221,13580.23611
113222,14944.63708
113223,135228.4192
113224,28287.10878
113225,80925.34914
113226,32730.4953
113227,47881.06276
113228,37263.75232
113229,6751.784626
113230,34045.4837
113231,24895.26704
113232,273411.842
113233,61321.23953
113234,37376.233
113235,187369.3178
113236,59521.01069
113237,210156.3468
113238,76277.27798
113239,28116.13093
113240,75931.46616
113241,101863.897
113242,121569.1827
113243,75310.23323
113244,32844.31415
113245,92058.21488
113246,71643.52586
113247,55343.65645
113248,102427.5376
113249,90080.39958
113250,311008.6481
113251,72432.37634
113252,42381.55449
113253,11468.6211
113254,68500.34964
113255,203786.5067
113256,29014.13084
113257,114154.5441
113258,33345.62611
113259,27981.7504
113260,143229.4928
113261,18187.62968
113262,94943.44184
113263,531023.8439
113264,5423.345596
113265,54970.83492
113266,120486.9877
113267,80399.35828
113268,211119.4738
113269,29320.01606
113270,40980.66812
113271,210860.852
113272,30709.65716
113273,62048.74006
113274,165619.4745
113275,20982.51712
113276,32923.64642
113277,6831.834344
113278,389363.9345
113279,75591.71482
113280,77839.55769
113281,134061.8686
113282,44145.67863
113283,60085.32088
113284,411819.0955
113285,25969.59181
113286,91584.44144
113287,143884.8651
113288,68811.67535
113289,74992.69095
113290,36977.61355
113291,36897.69284
113292,327603.9226
113293,7519.99498
113294,27655.00499
113295,361686.5921
113296,24844.09081
113297,31139.79552
113298,53537.62135
113299,46422.9804
113300,47998.62568
113301,23689.36049
113302,125890.5453
113303,58545.89717
113304,194689.3879
113305,41319.33264
113306,33488.01297
113307,158099.4866
113308,34503.73231
113309,68082.26057
113310,17283.80247
113311,56629.21837
113312,33588.81608
113313,138861.167
113314,26448.39303
113315,109195.6453
113316,44796.84945
113317,66986.97778
113318,23915.75656
113319,15466.44425
113320,99925.78268
113321,27000.60493
113322,31987.44632
113323,47822.30872
113324,6196.576137
113325,10580.62548
113326,38863.91071
113327,55497.53784
113328,14632.38438
113329,255779.9544
113330,172992.1945
113331,13092.85433
113332,50113.26905
113333,257069.7356
113334,27650.58508
113335,7167.825077
113336,139000.8152
113337,6835.22803
113338,82726.10567
113339,27548.17043
113340,55819.73648
113341,123082.698
113342,71836.12122
113343,18110.8559
113344,10857.28021
113345,39293.76301
113346,60855.01787
113347,83492.13196
113348,118760.1081
113349,39650.68713
113350,29951.11805
113351,169489.6581
113352,34106.07588
113353,87425.40664
113354,32052.16882
113355,215047.977
113356,89974.90605
113357,8546.744398
113358,144445.098
113359,6475.028924
113360,153013.2055
113361,170340.9569
113362,168060.6925
113363,66379.69904
113364,56560.29189
113365,75420.87259
113366,28221.65695
113367,69219.82893
113368,29609.36966
113369,99869.02972
113370,21137.13812
113371,121136.787
113372,35746.97921
113373,110730.705
113374,282800.0929
113375,113314.5146
113376,84630.73423
113377,34594.34309
113378,144915.5853
113379,171547.6011
113380,31653.42545
113381,131287.5752
113382,274397.8209
113383,29162.66082
113384,147573.4713
113385,195587.9902
113386,45350.91417
113387,134251.058
113388,89423.02537
113389,20574.58334
113390,115269.8242
113391,42811.3295
113392,16323.09298
113393,67134.44206
113394,21329.99208
113395,57703.88433
113396,13162.03061
113397,26350.51069
113398,25842.09361
113399,52799.3098
113400,358160.6757
113401,24961.71966
113402,308131.6791
113403,210935.0342
113404,23526.17365
113405,50746.5317
113406,20031.56422
113407,145815.3507
113408,130080.4348
113409,75104.66297
113410,9773.306541
113411,43869.67413
113412,56655.04348
113413,529224.6714
113414,46604.39838
113415,16242.18645
113416,81845.35557
113417,687667.7539
113418,286701.6919
113419,32424.55314
113420,29099.33451
113421,24584.53808
113422,122627.3331
113423,57707.85102
113424,50900.09804
113425,51818.62073
113426,118376.7665
113427,140464.2016
113428,183620.7726
113429,163347.4688
113430,193647.3862
113431,112313.1222
113432,39959.36519
113433,48071.62233
113434,8401.233798
113435,23963.71129
113436,78191.04379
113437,30078.94958
113438,39414.84936
113439,94462.8865
113440,115189.1151
113441,18880.85496
113442,160262.9046
113443,171557.1286
113444,138508.044
113445,66896.17683
113446,17663.32812
113447,41602.64873
113448,33954.8386
113449,106827.2071
113450,112140.8557
113451,38133.4774
113452,132871.6029
113453,140706.5998
113454,295456.585
113455,44176.98904
113456,37388.62085
113457,41044.35883
113458,84769.9968
113459,40433.62967
113460,34807.5056
113461,5084.380096
113462,38292.84516
113463,15992.71142
113464,80344.54867
113465,4059.082726
113466,15823.16289
113467,29241.1566
113468,111921.3494
113469,29311.4615
113470,46705.01361
113471,24550.74729
113472,850931.6001
113473,185216.4998
113474,62641.44949
113475,51550.14187
113476,46097.07061
113477,123120.1259
113478,325533.8855
113479,148012.1836
113480,134949.2666
113481,325171.3532
113482,47145.75771
113483,17855.49224
113484,69530.96158
113485,75092.00544
113486,15573.04876
113487,91847.08169
113488,17962.39028
113489,33193.15952
113490,100231.3436
113491,243850.9532
113492,31444.01264
113493,112431.1736
113494,33662.19304
113495,127703.5232
113496,46685.96634
113497,127328.3477
113498,47315.62029
113499,37007.81445
113500,78422.08791
113501,37745.0975
113502,218361.6699
113503,34543.11581
113504,264971.2724
113505,12723.64421
113506,7342.111982
113507,118142.9879
113508,191559.8917
113509,28100.3098
113510,191656.6353
113511,123081.035
113512,34078.02592
113513,37131.46043
113514,88974.94832
113515,22098.47072
113516,365967.6988
113517,6928.932298
113518,47673.21053
113519,147227.4645
113520,251543.6307
113521,176131.2541
113522,31344.64993
113523,40033.00853
113524,96617.23721
113525,82689.19172
113526,31926.92662
113527,138406.7847
113528,53297.44427
113529,50460.64067
113530,62518.12505
113531,124986.3262
113532,39261.12106
113533,151615.8028
113534,348243.3805
113535,66986.79955
113536,34440.09553
113537,87319.24053
113538,87179.12325
113539,32323.73485
113540,82427.33832
113541,30112.54962
113542,379739.7642
113543,6046.181226
113544,72942.76347
113545,125466.4313
113546,140106.1991
113547,31392.5767
113548,13226.40564
113549,43391.65308
113550,36641.71006
113551,26036.5933
113552,61636.81768
113553,27207.48335
